episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1872,13502701,0,Monza,17939.13110910356,0.9952356713852047,950,1.0,95.0,0.0,0.0
1873,13503642,0,Monza,17938.053612850606,0.9959517922163433,941,1.0,94.10000000000001,0.0,0.0
1874,13504596,0,Monza,18071.233283273876,0.9962227409010406,954,1.0,95.4,0.0,0.0
1875,13505538,0,Monza,17954.91105644405,0.9953084472068336,942,1.0,94.2,0.0,0.0
1876,13505909,0,Monza,5825.60911989212,0.37283959955926355,371,0.0,nan,1.0,0.0
1877,13506299,0,Monza,5930.2552772164345,0.3776982078595526,390,0.0,nan,1.0,0.0
1878,13506740,0,Monza,6966.36101230979,0.44214575167135617,441,0.0,nan,1.0,0.0
1879,13507131,0,Monza,5909.674092590809,0.37768842570971606,391,0.0,nan,1.0,0.0
1880,13508072,0,Monza,17997.28088323027,0.9953752356781315,941,1.0,94.10000000000001,0.0,0.0
1881,13509010,0,Monza,17896.75743009895,0.9956923122590408,938,1.0,93.80000000000001,0.0,0.0
1882,13509400,0,Monza,5896.906485542655,0.3772992901026401,390,0.0,nan,1.0,0.0
1883,13510340,0,Monza,17970.474229872227,0.9960776109021723,940,1.0,94.0,0.0,0.0
1884,13511270,0,Monza,17930.625367686152,0.9954017992746704,930,1.0,93.0,0.0,0.0
1885,13512211,0,Monza,17952.944163508713,0.9956068871057266,941,1.0,94.10000000000001,0.0,0.0
1886,13513165,0,Monza,17856.877600878477,0.9955506397441665,954,1.0,95.4,0.0,0.0
1887,13514099,0,Monza,17873.35821199417,0.9952085174865205,934,1.0,93.4,0.0,0.0
1888,13515045,0,Monza,17955.073462866247,0.9962467746312424,946,1.0,94.60000000000001,0.0,0.0
1889,13515420,0,Monza,5916.56743901968,0.37715580451689085,375,0.0,nan,1.0,0.0
1890,13516343,0,Monza,17945.66505974531,0.9961115111110886,923,1.0,92.30000000000001,0.0,0.0
1891,13517272,0,Monza,17935.65408924222,0.9963451021028755,929,1.0,92.9,0.0,0.0
1892,13517662,0,Monza,5897.213543094695,0.37718359088215936,390,0.0,nan,1.0,0.0
1893,13518599,0,Monza,17941.986985318363,0.9950723263487097,937,1.0,93.7,0.0,0.0
1894,13519548,0,Monza,17859.21864849329,0.9950759524904594,949,1.0,94.9,0.0,0.0
1895,13520490,0,Monza,17970.266410037875,0.9959498526521516,942,1.0,94.2,0.0,0.0
1896,13521419,0,Monza,17926.052886419,0.9954130993443092,929,1.0,92.9,0.0,0.0
1897,13522362,0,Monza,17918.984419211745,0.9960031485029853,943,1.0,94.30000000000001,0.0,0.0
1898,13522730,0,Monza,5686.8472452014685,0.3721655588381977,368,0.0,nan,1.0,0.0
1899,13523667,0,Monza,17947.36001622677,0.9961545188388183,937,1.0,93.7,0.0,0.0
1900,13523838,0,Monza,2243.497393116355,0.1607423521718987,171,0.0,nan,1.0,0.0
1901,13524787,0,Monza,17825.61491139233,0.9963223333058421,949,1.0,94.9,0.0,0.0
1902,13524961,0,Monza,2205.8569516912103,0.16336301962822097,174,0.0,nan,1.0,0.0
1903,13525907,0,Monza,17876.93517485261,0.9954889953344205,946,1.0,94.60000000000001,0.0,0.0
1904,13526199,0,Monza,4126.414952814579,0.27099006909402285,292,0.0,nan,1.0,0.0
1905,13526373,0,Monza,2257.6246634423733,0.16072418983982067,174,0.0,nan,1.0,0.0
1906,13527308,0,Monza,17976.384124852717,0.9950350529846773,935,1.0,93.5,0.0,0.0
1907,13528245,0,Monza,17928.1146909222,0.9958581028329949,937,1.0,93.7,0.0,0.0
1908,13529182,0,Monza,17908.792560838163,0.9953664654748298,937,1.0,93.7,0.0,0.0
1909,13530114,0,Monza,18012.59667275846,0.995731440858387,932,1.0,93.2,0.0,0.0
1910,13531049,0,Monza,17946.82105873525,0.9961223895363379,935,1.0,93.5,0.0,0.0
1911,13531989,0,Monza,17908.46810425818,0.9962105975426228,940,1.0,94.0,0.0,0.0
1912,13532935,0,Monza,17956.068773269653,0.9956719046705886,946,1.0,94.60000000000001,0.0,0.0
1913,13533105,0,Monza,2255.0961660668254,0.16035994179283533,170,0.0,nan,1.0,0.0
1914,13534043,0,Monza,18004.832459531724,0.995598116902425,938,1.0,93.80000000000001,0.0,0.0
1915,13534494,0,Monza,6968.727547056973,0.44088832377296844,451,0.0,nan,1.0,0.0
1916,13534880,0,Monza,5937.586744435132,0.37753667589393247,386,0.0,nan,1.0,0.0
