episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1,1227,2,Silverstone,-987.5951693919487,0.004800195352158097,409,0.0,nan,1.0,0.0
2,1296,0,Monza,-942.144353321899,0.005428249870513008,432,0.0,nan,1.0,0.0
3,2505,0,Monza,-1001.8070441763848,0.004844314555484775,403,0.0,nan,1.0,0.0
4,3717,0,Monza,-948.1685068135848,0.004856837393853133,404,0.0,nan,1.0,0.0
5,4011,2,Silverstone,-1474.4610368041904,0.013190044670880717,928,0.0,nan,1.0,0.0
6,5004,0,Monza,-932.268831739435,0.0049514095951421165,429,0.0,nan,1.0,0.0
7,8163,0,Monza,-1351.9100927422842,0.015560617536999716,1053,0.0,nan,1.0,0.0
8,8514,1,Melbourne,-3181.34611380197,0.04570560539721995,2838,0.0,nan,1.0,0.0
9,8517,2,Silverstone,-2041.1572120087221,0.02273689435190727,1502,0.0,nan,1.0,0.0
10,8697,0,Monza,-617.645895733498,0.003912820405463364,178,0.0,nan,1.0,0.0
11,9294,0,Monza,-722.084149515722,0.0029458817739490216,199,0.0,nan,1.0,0.0
12,9759,2,Silverstone,-831.8663635876728,0.00936080395641205,414,0.0,nan,1.0,0.0
13,9789,0,Monza,-621.5605504759587,0.003513815684395464,165,0.0,nan,1.0,0.0
14,10197,1,Melbourne,-946.5184205221012,0.010303547086020404,561,0.0,nan,1.0,0.0
15,10620,0,Monza,-695.3391873487271,0.006141081875413528,277,0.0,nan,1.0,0.0
16,11412,0,Monza,-745.1386594854412,0.004428109378602424,264,0.0,nan,1.0,0.0
17,11940,1,Melbourne,-1001.5349953053519,0.011397362412110276,581,0.0,nan,1.0,0.0
18,12795,0,Monza,-908.7208754590247,0.008419395169675605,461,0.0,nan,1.0,0.0
19,14157,1,Melbourne,-1101.2474438424688,0.014690269613112431,739,0.0,nan,1.0,0.0
20,15138,0,Monza,-1064.2068928882363,0.016104349059488456,781,0.0,nan,1.0,0.0
