episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
8915,7689183,1,Melbourne,342.9144335389137,0.05499576153616415,84,0.0,nan,1.0,0.0
8916,7690548,2,Silverstone,17955.673229046166,0.9952528065283719,1124,1.0,112.4,0.0,0.0
8917,7691175,0,Monza,12664.676936425269,0.7837579460993425,826,0.0,nan,1.0,0.0
8918,7691226,0,Monza,-462.0956869274378,0.0028515493829065703,17,0.0,nan,1.0,0.0
8919,7691484,0,Monza,448.5330702587962,0.055781866154216944,86,0.0,nan,1.0,0.0
8920,7692405,1,Melbourne,16220.69615148753,0.9950610078006349,1074,1.0,107.4,0.0,0.0
8921,7693557,0,Monza,10211.092417754233,0.6367730913971558,691,0.0,nan,1.0,0.0
8922,7693920,2,Silverstone,17966.751756578684,0.9953538750595545,1124,1.0,112.4,0.0,0.0
8923,7695591,1,Melbourne,16223.666133277118,0.9955200096131438,1062,1.0,106.2,0.0,0.0
8924,7696728,0,Monza,17715.25690615177,0.9951169784895585,1057,1.0,105.7,0.0,0.0
8925,7697310,2,Silverstone,17892.317622952163,0.9952326923561833,1130,1.0,113.0,0.0,0.0
8926,7698756,1,Melbourne,16164.628477916121,0.9952159128491849,1055,1.0,105.5,0.0,0.0
8927,7699953,0,Monza,17670.711458690464,0.9958111316480038,1075,1.0,107.5,0.0,0.0
8928,7700736,2,Silverstone,17850.08724156767,0.9951174816956886,1142,1.0,114.2,0.0,0.0
8929,7701549,1,Melbourne,12798.086878456175,0.8702145421099837,931,0.0,nan,1.0,0.0
8930,7703145,0,Monza,17582.4068723768,0.995331216003867,1064,1.0,106.4,0.0,0.0
8931,7704111,0,Monza,4325.03418341279,0.28710428463222576,322,0.0,nan,1.0,0.0
8932,7704114,2,Silverstone,17968.033739075065,0.995024915031101,1126,1.0,112.60000000000001,0.0,0.0
8933,7704756,1,Melbourne,16272.359347745776,0.9952219026339295,1069,1.0,106.9,0.0,0.0
8934,7705668,0,Monza,7434.68549092114,0.4776171340763382,519,0.0,nan,1.0,0.0
8935,7706451,0,Monza,3509.50557179749,0.24244699972188336,261,0.0,nan,1.0,0.0
8936,7707549,2,Silverstone,17838.961562126875,0.9952019612188807,1145,1.0,114.5,0.0,0.0
8937,7707927,1,Melbourne,16289.292411468923,0.9956128512766858,1057,1.0,105.7,0.0,0.0
8938,7709061,1,Melbourne,4850.92886131088,0.35306371499903844,378,0.0,nan,1.0,0.0
8939,7709649,0,Monza,17630.378470540047,0.9950749616261441,1066,1.0,106.60000000000001,0.0,0.0
8940,7710282,1,Melbourne,5005.742998845875,0.35942651934806447,407,0.0,nan,1.0,0.0
8941,7710852,0,Monza,5377.008153550327,0.3537744425144375,401,0.0,nan,1.0,0.0
8942,7710954,2,Silverstone,17960.94428807497,0.9956477078635879,1135,1.0,113.5,0.0,0.0
