episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1,1719,1,Melbourne,-1075.3547846048605,0.00826055821660702,573,0.0,nan,1.0,0.0
2,2361,0,Monza,-1261.1635770691792,0.011729725271694995,787,0.0,nan,1.0,0.0
3,2793,2,Silverstone,-1513.6618530365522,0.01091482075245086,931,0.0,nan,1.0,0.0
4,2892,0,Monza,-680.5786706004292,0.00340847837478688,177,0.0,nan,1.0,0.0
5,3711,0,Monza,-813.7493468429893,0.003565340628793218,273,0.0,nan,1.0,0.0
6,4365,1,Melbourne,-1576.318818030937,0.009885172140423776,882,0.0,nan,1.0,0.0
7,4497,0,Monza,-761.2133669047616,0.0044986715671864195,262,0.0,nan,1.0,0.0
8,5877,0,Monza,-997.7469692911836,0.00503881911236435,460,0.0,nan,1.0,0.0
9,6522,0,Monza,-703.3846033811569,0.0032064790888838178,215,0.0,nan,1.0,0.0
10,7563,1,Melbourne,-1551.3472023709328,0.018134948744490436,1066,0.0,nan,1.0,0.0
11,7920,2,Silverstone,-2343.951451800298,0.021870284574478673,1709,0.0,nan,1.0,0.0
12,8268,1,Melbourne,-749.9191602636129,0.003983068629387045,235,0.0,nan,1.0,0.0
13,9030,0,Monza,-1443.1074368593981,0.012867780372858448,836,0.0,nan,1.0,0.0
14,9228,2,Silverstone,-920.0374613059685,0.006613021409110152,436,0.0,nan,1.0,0.0
15,10686,0,Monza,-998.1318264248257,0.008461390950870501,552,0.0,nan,1.0,0.0
16,11229,1,Melbourne,-1434.2401015673258,0.015183182822329439,987,0.0,nan,1.0,0.0
17,11577,0,Monza,-817.1125160134397,0.0036543075949791934,297,0.0,nan,1.0,0.0
18,12042,2,Silverstone,-1329.594297276868,0.014174711160487371,938,0.0,nan,1.0,0.0
19,12237,0,Monza,-705.6122638406232,0.003288193771570273,220,0.0,nan,1.0,0.0
20,13794,2,Silverstone,-1016.4655774267158,0.010389737177028603,584,0.0,nan,1.0,0.0
21,13956,1,Melbourne,-1626.7586941814516,0.013293221434324914,909,0.0,nan,1.0,0.0
22,14511,0,Monza,-1154.102505067829,0.014033496663612274,758,0.0,nan,1.0,0.0
23,14658,2,Silverstone,-728.6770817115903,0.007424887460169792,288,0.0,nan,1.0,0.0
24,15024,1,Melbourne,-870.3421293646097,0.0071311151901033275,356,0.0,nan,1.0,0.0
25,15144,0,Monza,-652.4293159290683,0.004628812108007752,211,0.0,nan,1.0,0.0
26,16038,0,Monza,-755.0967844803818,0.005536496526409191,298,0.0,nan,1.0,0.0
27,16119,1,Melbourne,-843.8898811396211,0.006179983447920987,365,0.0,nan,1.0,0.0
28,16623,0,Monza,-707.876874534646,0.0027198382167343237,195,0.0,nan,1.0,0.0
29,16941,2,Silverstone,-967.3457433964359,0.018850960702630752,761,0.0,nan,1.0,0.0
30,18075,0,Monza,-960.511331663467,0.006763882262044567,484,0.0,nan,1.0,0.0
31,18153,2,Silverstone,-782.741342685651,0.011169544970146422,404,0.0,nan,1.0,0.0
32,18657,1,Melbourne,-1204.8947609190072,0.016006041020441845,846,0.0,nan,1.0,0.0
33,18696,0,Monza,-659.8930571065284,0.004247898566527136,207,0.0,nan,1.0,0.0
34,19236,1,Melbourne,-659.4931699791923,0.00518853584688046,193,0.0,nan,1.0,0.0
35,19698,0,Monza,-610.824242495466,0.011955431513398087,334,0.0,nan,1.0,0.0
36,20313,2,Silverstone,-1121.4839000829961,0.015796094881162983,720,0.0,nan,1.0,0.0
37,21066,0,Monza,-957.885967778042,0.0051878282396161214,456,0.0,nan,1.0,0.0
38,21333,2,Silverstone,-839.7818796813954,0.0038537924462947455,340,0.0,nan,1.0,0.0
39,21480,1,Melbourne,-931.6842505780514,0.02306219175070258,748,0.0,nan,1.0,0.0
40,22302,1,Melbourne,-720.6326332597746,0.006300884949228281,274,0.0,nan,1.0,0.0
41,22425,2,Silverstone,-829.9624620522372,0.0066342760755981,364,0.0,nan,1.0,0.0
42,23016,1,Melbourne,-746.1134336055256,0.0036641356293683385,238,0.0,nan,1.0,0.0
43,24330,0,Monza,-1359.516288214014,0.02049588078730115,1088,0.0,nan,1.0,0.0
44,24633,1,Melbourne,-939.0699086482637,0.01442745628862432,539,0.0,nan,1.0,0.0
45,24831,2,Silverstone,-1049.0111131623999,0.018542752486360517,802,0.0,nan,1.0,0.0
46,25185,0,Monza,-587.6563880469184,0.00987191792708824,285,0.0,nan,1.0,0.0
47,25488,2,Silverstone,-577.6339189782739,0.007059618240476914,219,0.0,nan,1.0,0.0
48,25932,0,Monza,-670.6132548499736,0.00712363979628167,249,0.0,nan,1.0,0.0
49,26085,1,Melbourne,-871.8258285215416,0.011596960469908749,484,0.0,nan,1.0,0.0
50,26139,2,Silverstone,-579.2277566376142,0.006791332508749043,217,0.0,nan,1.0,0.0
51,26382,1,Melbourne,-534.6254309160868,0.004352269745993502,99,0.0,nan,1.0,0.0
52,27366,2,Silverstone,-838.4339223733259,0.008331912208315473,409,0.0,nan,1.0,0.0
53,27438,1,Melbourne,-696.8019853818696,0.011211218332353619,352,0.0,nan,1.0,0.0
54,27720,0,Monza,-723.6479171594256,0.021759464693775703,596,0.0,nan,1.0,0.0
55,27885,1,Melbourne,-655.9535888694227,0.0034346347231139066,149,0.0,nan,1.0,0.0
56,28182,0,Monza,-576.8301595015218,0.004369500808460953,154,0.0,nan,1.0,0.0
