episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1766,12688587,44,0,Monza,2292.5973901227117,0.1626007076542118,174,0.0,nan,1.0,0.0
1767,12689121,44,0,Monza,2315.9965963736176,0.16394610111336044,178,0.0,nan,1.0,0.0
1768,12689634,44,0,Monza,2268.26837926358,0.1608750331201668,171,0.0,nan,1.0,0.0
1769,12690165,44,0,Monza,2281.0350153520703,0.16392733793802738,177,0.0,nan,1.0,0.0
1770,12690366,44,2,Silverstone,17820.127740211785,0.9952606863071674,1011,1.0,101.10000000000001,0.0,0.0
1771,12690405,44,1,Melbourne,11678.103683330119,0.787215385010923,744,0.0,nan,1.0,0.0
1772,12690705,44,0,Monza,2321.124384008348,0.16399032106870998,180,0.0,nan,1.0,0.0
1773,12691239,44,0,Monza,2326.3234661743045,0.16398515592493854,178,0.0,nan,1.0,0.0
1774,12691764,44,0,Monza,2312.850066304207,0.16284364861033598,175,0.0,nan,1.0,0.0
1775,12692277,44,0,Monza,2255.332639157772,0.16160155802661655,171,0.0,nan,1.0,0.0
1776,12692487,44,2,Silverstone,10924.04081518948,0.6722145977298274,707,0.0,nan,1.0,0.0
1777,12692799,44,0,Monza,2269.930800616741,0.1630078896411587,174,0.0,nan,1.0,0.0
1778,12693294,44,1,Melbourne,16338.913356468081,0.9956001805781874,963,1.0,96.30000000000001,0.0,0.0
1779,12693333,44,0,Monza,2312.7348561882973,0.16357826908906428,178,0.0,nan,1.0,0.0
1780,12693852,44,0,Monza,2286.7546766400337,0.16287939351345646,173,0.0,nan,1.0,0.0
1781,12694161,44,1,Melbourne,3789.343941397965,0.27626988274489533,289,0.0,nan,1.0,0.0
1782,12694374,44,0,Monza,2290.2801152840257,0.16258075333347838,174,0.0,nan,1.0,0.0
1783,12694896,44,0,Monza,2282.198142439127,0.16296665281986492,174,0.0,nan,1.0,0.0
1784,12695262,44,1,Melbourne,5009.913143604994,0.357031924354732,367,0.0,nan,1.0,0.0
1785,12695412,44,0,Monza,2261.215891391039,0.16012627701328028,172,0.0,nan,1.0,0.0
1786,12695529,44,2,Silverstone,17810.377707995474,0.9951570050072261,1014,1.0,101.4,0.0,0.0
1787,12695931,44,0,Monza,2283.91677428782,0.16296970974168884,173,0.0,nan,1.0,0.0
1788,12696462,44,0,Monza,2310.6424919888377,0.16400204278273828,177,0.0,nan,1.0,0.0
1789,12696987,44,0,Monza,2292.3023099452257,0.16294537031930456,175,0.0,nan,1.0,0.0
1790,12697500,44,0,Monza,2267.536698192358,0.1621276648136239,171,0.0,nan,1.0,0.0
1791,12697935,44,1,Melbourne,13497.236427411437,0.9052604961992973,891,0.0,nan,1.0,0.0
1792,12698028,44,0,Monza,2311.4892361089587,0.16401121354821005,176,0.0,nan,1.0,0.0
1793,12698547,44,0,Monza,2310.097151853144,0.16294375752951468,173,0.0,nan,1.0,0.0
1794,12698592,44,2,Silverstone,17904.568023763597,0.9953699249247855,1021,1.0,102.10000000000001,0.0,0.0
1795,12699072,44,0,Monza,2306.6804626062512,0.16356619951841464,175,0.0,nan,1.0,0.0
1796,12699597,44,0,Monza,2295.658789098263,0.16260393323379152,175,0.0,nan,1.0,0.0
1797,12700125,44,0,Monza,2289.599553011358,0.16414268226885834,176,0.0,nan,1.0,0.0
1798,12700641,44,0,Monza,2270.978450797498,0.16175312864353458,172,0.0,nan,1.0,0.0
1799,12700803,44,1,Melbourne,16374.690539635718,0.9962057938911383,956,1.0,95.60000000000001,0.0,0.0
1800,12701178,44,0,Monza,2325.592165865004,0.16439115730759482,179,0.0,nan,1.0,0.0
1801,12701643,44,2,Silverstone,18032.908566340804,0.9951252370569242,1017,1.0,101.7,0.0,0.0
1802,12701709,44,0,Monza,2313.7031122222543,0.16349796691508267,177,0.0,nan,1.0,0.0
1803,12702237,44,0,Monza,2313.2260665372014,0.1644219584302483,176,0.0,nan,1.0,0.0
1804,12702756,44,0,Monza,2301.5046740844846,0.1629999732677457,173,0.0,nan,1.0,0.0
