episodes,timesteps,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
13613,9101322,0,Monza,8628.147941492498,0.5475908335858983,609,0.0,nan,1.0,0.0
13614,9102519,1,Melbourne,16136.144071444869,0.9953668093494826,1090,1.0,109.0,0.0,0.0
13615,9103557,0,Monza,11047.185178682208,0.690419887397336,745,0.0,nan,1.0,0.0
13616,9104601,2,Silverstone,17711.41473262012,0.9956338560419158,1166,1.0,116.60000000000001,0.0,0.0
13617,9105828,1,Melbourne,16059.051747508347,0.9950803594128869,1103,1.0,110.30000000000001,0.0,0.0
13618,9105954,0,Monza,11768.650579743087,0.7376161039990946,799,0.0,nan,1.0,0.0
13619,9107742,0,Monza,8412.062096087262,0.5398215086537451,596,0.0,nan,1.0,0.0
13620,9108123,2,Silverstone,17788.810967504978,0.9952430190136574,1174,1.0,117.4,0.0,0.0
13621,9109008,0,Monza,5768.2966166213155,0.3750466549516989,422,0.0,nan,1.0,0.0
13622,9109074,1,Melbourne,16073.25931084156,0.9956475459529375,1082,1.0,108.2,0.0,0.0
13623,9111351,0,Monza,11541.515582971275,0.7240269164285641,781,0.0,nan,1.0,0.0
13624,9111579,2,Silverstone,17733.350151844323,0.9950101093414695,1152,1.0,115.2,0.0,0.0
13625,9112374,1,Melbourne,16141.250005081296,0.9955824416002899,1100,1.0,110.0,0.0,0.0
13626,9112695,1,Melbourne,403.11676939576864,0.0667612192584665,107,0.0,nan,1.0,0.0
13627,9113250,0,Monza,9178.554443135858,0.5923845942440144,633,0.0,nan,1.0,0.0
13628,9115038,2,Silverstone,17547.237070448697,0.9950067915398714,1153,1.0,115.30000000000001,0.0,0.0
13629,9115497,0,Monza,11089.631304986775,0.695326152054749,749,0.0,nan,1.0,0.0
13630,9115899,0,Monza,1054.1578957214952,0.09216731034899169,134,0.0,nan,1.0,0.0
13631,9115920,1,Melbourne,16055.14910145104,0.9954394700459619,1075,1.0,107.5,0.0,0.0
13632,9116271,0,Monza,831.5728614106774,0.08317186461437164,124,0.0,nan,1.0,0.0
13633,9116667,0,Monza,942.9910211116076,0.08638130048453686,132,0.0,nan,1.0,0.0
13634,9118446,1,Melbourne,11153.006847448647,0.7683115667627397,842,0.0,nan,1.0,0.0
13635,9118557,2,Silverstone,17782.0009297058,0.9950553973332837,1173,1.0,117.30000000000001,0.0,0.0
13636,9119013,0,Monza,11593.043936908245,0.7262212592426558,782,0.0,nan,1.0,0.0
