episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
1,12005691,42,0,Monza,4222.312777772546,0.28635961847591745,315,0.0,nan,1.0,0.0
2,12006392,42,0,Monza,11670.3612607643,0.7265556864901933,701,0.0,nan,1.0,0.0
3,12007058,42,0,Monza,11328.445678018034,0.7234888981875531,666,0.0,nan,1.0,0.0
4,12007985,42,0,Monza,17616.370756313205,0.9954913565430017,927,1.0,92.7,0.0,0.0
5,12008924,42,0,Monza,17591.03319659084,0.9950692483446663,939,1.0,93.9,0.0,0.0
6,12009828,42,0,Monza,15236.838182285428,0.9461141843365181,904,0.0,nan,1.0,0.0
7,12010774,42,0,Monza,17729.588208682835,0.9951609876227133,946,1.0,94.60000000000001,0.0,0.0
8,12011705,42,0,Monza,17462.493605688214,0.9952803656904925,931,1.0,93.10000000000001,0.0,0.0
9,12012658,42,0,Monza,17587.66138701886,0.9959456151260371,953,1.0,95.30000000000001,0.0,0.0
10,12013613,42,0,Monza,17715.369896888733,0.9956419046722752,955,1.0,95.5,0.0,0.0
11,12014564,42,0,Monza,17619.351772978902,0.9953939145245867,951,1.0,95.10000000000001,0.0,0.0
12,12014757,42,0,Monza,2559.490133829415,0.18832511590582623,193,0.0,nan,1.0,0.0
13,12015486,42,0,Monza,12185.025121361017,0.7661219527127504,729,0.0,nan,1.0,0.0
14,12016429,42,0,Monza,17740.511858403683,0.9954989461420128,943,1.0,94.30000000000001,0.0,0.0
15,12017016,42,0,Monza,10161.732459053397,0.648689099160135,587,0.0,nan,1.0,0.0
16,12017969,42,0,Monza,17738.87960318476,0.9950049475752665,953,1.0,95.30000000000001,0.0,0.0
17,12018146,42,0,Monza,2325.5840314105153,0.1743607069930734,177,0.0,nan,1.0,0.0
18,12018724,42,0,Monza,8837.063422568142,0.5582867711434001,578,0.0,nan,1.0,0.0
19,12019686,42,0,Monza,17705.553883761168,0.995568939110671,962,1.0,96.2,0.0,0.0
20,12020637,42,0,Monza,17631.987020023167,0.9955371471237022,951,1.0,95.10000000000001,0.0,0.0
21,12020745,42,0,Monza,988.769608348608,0.08774373364757647,108,0.0,nan,1.0,0.0
22,12021211,42,0,Monza,7386.073501504958,0.4669242323584409,466,0.0,nan,1.0,0.0
23,12022119,42,0,Monza,15770.698401711881,0.9783685992484273,908,0.0,nan,1.0,0.0
24,12022348,42,0,Monza,3424.756453424692,0.234077021274658,229,0.0,nan,1.0,0.0
25,12023304,42,0,Monza,17599.79291041009,0.9954244837428259,956,1.0,95.60000000000001,0.0,0.0
26,12024262,42,0,Monza,17576.444544553757,0.9957654253961813,958,1.0,95.80000000000001,0.0,0.0
27,12025217,42,0,Monza,17635.470146350563,0.9950358119445784,955,1.0,95.5,0.0,0.0
28,12026177,42,0,Monza,17567.665601067245,0.9962535209414746,960,1.0,96.0,0.0,0.0
29,12027128,42,0,Monza,17781.376977317035,0.9961619397800736,951,1.0,95.10000000000001,0.0,0.0
30,12028073,42,0,Monza,17638.21436404437,0.9952021084917999,945,1.0,94.5,0.0,0.0
31,12029012,42,0,Monza,17468.057486578822,0.9956148561846884,939,1.0,93.9,0.0,0.0
32,12029953,42,0,Monza,17669.872958779335,0.9951136053344424,941,1.0,94.10000000000001,0.0,0.0
33,12030908,42,0,Monza,17693.190230064094,0.9959258716274985,955,1.0,95.5,0.0,0.0
34,12031859,42,0,Monza,17651.931217357516,0.995907646048762,951,1.0,95.10000000000001,0.0,0.0
35,12032800,42,0,Monza,17687.12693873048,0.9958617289747447,941,1.0,94.10000000000001,0.0,0.0
36,12033756,42,0,Monza,17733.37983804196,0.9957897542774559,956,1.0,95.60000000000001,0.0,0.0
37,12034050,42,0,Monza,4578.1525814160705,0.30264998649894664,294,0.0,nan,1.0,0.0
38,12035009,42,0,Monza,17709.579275153577,0.99524832071689,959,1.0,95.9,0.0,0.0
39,12035974,42,0,Monza,17614.081327080727,0.9956366130351869,965,1.0,96.5,0.0,0.0
40,12036939,42,0,Monza,17699.016218796372,0.9960103586220459,965,1.0,96.5,0.0,0.0
41,12037854,42,0,Monza,17610.872635275126,0.9954374493078033,915,1.0,91.5,0.0,0.0
42,12038815,42,0,Monza,17615.887073092163,0.9957038653153133,961,1.0,96.10000000000001,0.0,0.0
43,12039758,42,0,Monza,17702.417791344225,0.9956529306730608,943,1.0,94.30000000000001,0.0,0.0
44,12040704,42,0,Monza,17720.602855928242,0.9958513776049823,946,1.0,94.60000000000001,0.0,0.0
45,12041677,42,0,Monza,17735.989009015262,0.9962104815904157,973,1.0,97.30000000000001,0.0,0.0
46,12041871,42,0,Monza,2706.4118346869946,0.1921562400755452,194,0.0,nan,1.0,0.0
47,12042815,42,0,Monza,17616.471525281668,0.9956309208359285,944,1.0,94.4,0.0,0.0
48,12043760,42,0,Monza,17544.024002432823,0.9951350670338683,945,1.0,94.5,0.0,0.0
49,12043784,42,0,Monza,-416.97176760435104,0.005362515510188868,24,0.0,nan,1.0,0.0
50,12044567,42,0,Monza,13071.094606213272,0.8059508612255314,783,0.0,nan,1.0,0.0
51,12045533,42,0,Monza,17638.350996106863,0.9958023614447021,966,1.0,96.60000000000001,0.0,0.0
52,12046476,42,0,Monza,17636.109592564404,0.9958411948929757,943,1.0,94.30000000000001,0.0,0.0
53,12047417,42,0,Monza,17692.70582448691,0.9958423333328273,941,1.0,94.10000000000001,0.0,0.0
54,12048368,42,0,Monza,17726.101453095675,0.9959482925679105,951,1.0,95.10000000000001,0.0,0.0
55,12049308,42,0,Monza,17718.765345968306,0.9952613916929647,940,1.0,94.0,0.0,0.0
56,12050269,42,0,Monza,17574.982770584524,0.9952873491756936,961,1.0,96.10000000000001,0.0,0.0
57,12051244,42,0,Monza,17831.776989921927,0.9954199299834192,975,1.0,97.5,0.0,0.0
58,12051276,42,0,Monza,-388.2727216333151,0.0073454879918207735,32,0.0,nan,1.0,0.0
59,12052243,42,0,Monza,17738.735619150102,0.9953390585895118,967,1.0,96.7,0.0,0.0
60,12053029,42,0,Monza,13048.296488158405,0.8183527298185395,786,0.0,nan,1.0,0.0
61,12053235,42,0,Monza,3290.652441881597,0.2216265054602105,206,0.0,nan,1.0,0.0
62,12054202,42,0,Monza,17814.555776633322,0.9953383839584886,967,1.0,96.7,0.0,0.0
63,12054222,42,0,Monza,-445.71151246875525,0.00367399838796917,20,0.0,nan,1.0,0.0
64,12055177,42,0,Monza,17791.47906154394,0.9957601126768735,955,1.0,95.5,0.0,0.0
65,12056135,42,0,Monza,17748.537211857736,0.9956308786714896,958,1.0,95.80000000000001,0.0,0.0
66,12057098,42,0,Monza,17670.95098683238,0.9961200072455372,963,1.0,96.30000000000001,0.0,0.0
67,12057288,42,0,Monza,2842.1899819374084,0.20369243057245648,190,0.0,nan,1.0,0.0
68,12058197,42,0,Monza,17528.239382751286,0.995097667176519,909,1.0,90.9,0.0,0.0
