episodes,timesteps,seed,env_index,track_name,rewards,progress,lengths,success,lap_times,off_track,stalled
2651,14357076,43,1,Melbourne,16338.199263885617,0.9959912789655623,983,1.0,98.30000000000001,0.0,0.0
2652,14357115,43,0,Monza,17750.395756416023,0.9960374281918523,941,1.0,94.10000000000001,0.0,0.0
2653,14358897,43,2,Silverstone,17790.69172593206,0.9951844183429306,1040,1.0,104.0,0.0,0.0
2654,14359917,43,1,Melbourne,16144.185826852918,0.9953732138116327,947,1.0,94.7,0.0,0.0
2655,14359929,43,0,Monza,17696.2785060592,0.9953228674449548,938,1.0,93.80000000000001,0.0,0.0
2656,14361942,43,2,Silverstone,17899.372207783163,0.9952122464038349,1015,1.0,101.5,0.0,0.0
2657,14362752,43,0,Monza,17734.324136666954,0.995950358625419,941,1.0,94.10000000000001,0.0,0.0
2658,14362899,43,1,Melbourne,16179.928598932922,0.9952607325654184,994,1.0,99.4,0.0,0.0
2659,14365026,43,2,Silverstone,17944.816426567733,0.9959555583793733,1028,1.0,102.80000000000001,0.0,0.0
2660,14365527,43,0,Monza,17810.1188351959,0.9957965427521269,925,1.0,92.5,0.0,0.0
2661,14365806,43,1,Melbourne,16328.302116952837,0.995790978259938,969,1.0,96.9,0.0,0.0
2662,14368068,43,2,Silverstone,17938.860544465482,0.9953453731929593,1014,1.0,101.4,0.0,0.0
2663,14368095,43,0,Monza,14654.014776051044,0.8939650375845376,856,0.0,nan,1.0,0.0
2664,14368713,43,1,Melbourne,16321.915968216956,0.9950197243611641,969,1.0,96.9,0.0,0.0
2665,14370948,43,0,Monza,17916.96667381376,0.9954165568283032,951,1.0,95.10000000000001,0.0,0.0
2666,14371143,43,2,Silverstone,17951.677581369877,0.9955165717554223,1025,1.0,102.5,0.0,0.0
2667,14371596,43,1,Melbourne,16301.77996198833,0.9960036328965982,961,1.0,96.10000000000001,0.0,0.0
2668,14372820,43,2,Silverstone,8338.534276217222,0.5220770976634714,559,0.0,nan,1.0,0.0
2669,14373726,43,0,Monza,17841.56958311051,0.9959485956248154,926,1.0,92.60000000000001,0.0,0.0
2670,14374527,43,1,Melbourne,16204.007796220481,0.9954751323028261,977,1.0,97.7,0.0,0.0
2671,14375361,43,2,Silverstone,12786.831297017634,0.7819759349896683,847,0.0,nan,1.0,0.0
2672,14376450,43,0,Monza,17875.488802954555,0.9956362335552363,908,1.0,90.80000000000001,0.0,0.0
2673,14377392,43,1,Melbourne,16160.536453865469,0.9950791614559379,955,1.0,95.5,0.0,0.0
2674,14378463,43,2,Silverstone,18019.714446790516,0.9955927153020991,1034,1.0,103.4,0.0,0.0
2675,14379165,43,0,Monza,17776.081459917128,0.995007097961653,905,1.0,90.5,0.0,0.0
2676,14380266,43,1,Melbourne,16207.865837454796,0.9958945093854858,958,1.0,95.80000000000001,0.0,0.0
2677,14381061,43,1,Melbourne,3099.754071742296,0.23809840426144618,265,0.0,nan,1.0,0.0
2678,14381568,43,2,Silverstone,18091.949854187667,0.9953616096845301,1035,1.0,103.5,0.0,0.0
2679,14381979,43,0,Monza,17869.9357605204,0.9959767113997633,938,1.0,93.80000000000001,0.0,0.0
2680,14382774,43,1,Melbourne,8320.275205083191,0.5787769347949269,571,0.0,nan,1.0,0.0
2681,14384661,43,0,Monza,15301.947458177805,0.9454602982172706,894,0.0,nan,1.0,0.0
2682,14384673,43,2,Silverstone,17717.04084698856,0.9958588859353081,1035,1.0,103.5,0.0,0.0
2683,14385468,43,0,Monza,3466.496889270842,0.2455897261790737,269,0.0,nan,1.0,0.0
2684,14385699,43,1,Melbourne,16250.332884900272,0.9962986355546803,975,1.0,97.5,0.0,0.0
2685,14387772,43,2,Silverstone,17958.87055514753,0.9956770289352113,1033,1.0,103.30000000000001,0.0,0.0
2686,14388279,43,0,Monza,17932.579417012632,0.995603176635099,937,1.0,93.7,0.0,0.0
2687,14388597,43,1,Melbourne,16388.02392411977,0.9958172872375473,966,1.0,96.60000000000001,0.0,0.0
2688,14390916,43,2,Silverstone,17928.084292188287,0.995853909232911,1048,1.0,104.80000000000001,0.0,0.0
2689,14391063,43,0,Monza,17861.033145427704,0.9954615462846635,928,1.0,92.80000000000001,0.0,0.0
2690,14391435,43,0,Monza,1195.6937243640423,0.10947311401416085,124,0.0,nan,1.0,0.0
2691,14391534,43,1,Melbourne,16188.692695721984,0.9953528946187682,979,1.0,97.9,0.0,0.0
2692,14394006,43,2,Silverstone,17995.95716165006,0.9951703384223987,1030,1.0,103.0,0.0,0.0
2693,14394261,43,0,Monza,17849.52746705711,0.995316184381381,942,1.0,94.2,0.0,0.0
2694,14394402,43,1,Melbourne,16230.162776388228,0.9955330949890474,956,1.0,95.60000000000001,0.0,0.0
2695,14397075,43,0,Monza,17815.77255579084,0.9960919046469765,938,1.0,93.80000000000001,0.0,0.0
2696,14397120,43,2,Silverstone,17986.20380459726,0.9956382521290333,1038,1.0,103.80000000000001,0.0,0.0
2697,14397300,43,1,Melbourne,16267.052053332329,0.995370115249909,966,1.0,96.60000000000001,0.0,0.0
2698,14399877,43,0,Monza,17939.024242080748,0.9954640761510006,934,1.0,93.4,0.0,0.0
2699,14400198,43,2,Silverstone,18001.49162168801,0.9956442449081699,1026,1.0,102.60000000000001,0.0,0.0
2700,14400228,43,1,Melbourne,16302.251964874566,0.9957185940150624,976,1.0,97.60000000000001,0.0,0.0
2701,14402658,43,0,Monza,17677.115511976182,0.9953559032828726,927,1.0,92.7,0.0,0.0
2702,14403156,43,1,Melbourne,16294.006682701409,0.9951423767226275,976,1.0,97.60000000000001,0.0,0.0
2703,14403276,43,2,Silverstone,17939.44580488652,0.9953439631272801,1026,1.0,102.60000000000001,0.0,0.0
2704,14405490,43,0,Monza,17763.5986969918,0.9955221365834358,944,1.0,94.4,0.0,0.0
2705,14406072,43,1,Melbourne,16254.298119060695,0.9950341919950858,972,1.0,97.2,0.0,0.0
2706,14406336,43,2,Silverstone,18001.714137278497,0.995478251146964,1020,1.0,102.0,0.0,0.0
2707,14407497,43,2,Silverstone,5766.131770834327,0.3698947327908949,387,0.0,nan,1.0,0.0
2708,14408295,43,0,Monza,17792.322794772685,0.9951809419434466,935,1.0,93.5,0.0,0.0
2709,14408970,43,1,Melbourne,16359.327143833041,0.9954468420887246,966,1.0,96.60000000000001,0.0,0.0
2710,14410599,43,2,Silverstone,18031.39699497074,0.9959249723958907,1034,1.0,103.4,0.0,0.0
2711,14411094,43,0,Monza,17763.46661902219,0.9951948562083004,933,1.0,93.30000000000001,0.0,0.0
2712,14411748,43,0,Monza,3073.3040763512254,0.21352201540283822,218,0.0,nan,1.0,0.0
2713,14411922,43,1,Melbourne,16162.266690969467,0.9955234191829215,984,1.0,98.4,0.0,0.0
2714,14413605,43,2,Silverstone,18034.503047935665,0.9952964356193871,1002,1.0,100.2,0.0,0.0
2715,14414025,43,0,Monza,13238.647225387394,0.8165831726446565,759,0.0,nan,1.0,0.0
2716,14414799,43,1,Melbourne,16208.954545594752,0.9952776076320548,959,1.0,95.9,0.0,0.0
2717,14416704,43,2,Silverstone,17960.174540415406,0.9954214960033761,1033,1.0,103.30000000000001,0.0,0.0
2718,14416848,43,0,Monza,17865.942004039884,0.9956849479762503,941,1.0,94.10000000000001,0.0,0.0
2719,14417748,43,1,Melbourne,16212.317626200616,0.9950871555148086,983,1.0,98.30000000000001,0.0,0.0
2720,14419620,43,0,Monza,17850.042740687728,0.9957452707943628,924,1.0,92.4,0.0,0.0
2721,14419824,43,2,Silverstone,18036.044088982046,0.9956454683475092,1040,1.0,104.0,0.0,0.0
2722,14420568,43,0,Monza,4845.111431762576,0.3184799399308537,316,0.0,nan,1.0,0.0
2723,14420670,43,1,Melbourne,16213.787440910935,0.9957887666471092,974,1.0,97.4,0.0,0.0
2724,14422938,43,2,Silverstone,17949.73945057392,0.9959853771212365,1038,1.0,103.80000000000001,0.0,0.0
2725,14423421,43,0,Monza,17859.54587829858,0.9961842869327175,951,1.0,95.10000000000001,0.0,0.0
2726,14423640,43,1,Melbourne,16391.90049958229,0.9957309421866898,990,1.0,99.0,0.0,0.0
2727,14426082,43,2,Silverstone,17872.08817125112,0.9952375446410205,1048,1.0,104.80000000000001,0.0,0.0
2728,14426226,43,0,Monza,17797.999236881733,0.9953804640685614,935,1.0,93.5,0.0,0.0
2729,14426274,43,1,Melbourne,13032.380825802684,0.8851446334892182,878,0.0,nan,1.0,0.0
2730,14428815,43,2,Silverstone,14770.105390451849,0.9103525238848537,911,0.0,nan,1.0,0.0
2731,14429028,43,0,Monza,17825.94769667089,0.9954716235855728,934,1.0,93.4,0.0,0.0
2732,14429154,43,1,Melbourne,16340.159171380103,0.9953429423610386,960,1.0,96.0,0.0,0.0
2733,14429424,43,0,Monza,1047.3910154774785,0.10011073224957233,132,0.0,nan,1.0,0.0
2734,14431911,43,2,Silverstone,17848.045263811946,0.9950897297757391,1032,1.0,103.2,0.0,0.0
2735,14432091,43,1,Melbourne,16148.58881404996,0.9951164824224238,979,1.0,97.9,0.0,0.0
2736,14432208,43,0,Monza,17639.54054247588,0.9959276741572636,928,1.0,92.80000000000001,0.0,0.0
2737,14434962,43,1,Melbourne,16103.957027979195,0.995044040583464,957,1.0,95.7,0.0,0.0
2738,14434995,43,2,Silverstone,17780.350744701922,0.9950831009766281,1028,1.0,102.80000000000001,0.0,0.0
2739,14435004,43,0,Monza,17762.152177475393,0.9954892483210542,932,1.0,93.2,0.0,0.0
2740,14437269,43,0,Monza,13498.181114569306,0.8317552448767255,755,0.0,nan,1.0,0.0
2741,14437866,43,1,Melbourne,16174.930036962032,0.9954777585930604,968,1.0,96.80000000000001,0.0,0.0
2742,14438031,43,2,Silverstone,17781.219750851393,0.9960082492160035,1012,1.0,101.2,0.0,0.0
2743,14438709,43,0,Monza,7495.306528605521,0.4739691722294211,480,0.0,nan,1.0,0.0
2744,14440803,43,1,Melbourne,16218.739987231791,0.9953498536511286,979,1.0,97.9,0.0,0.0
2745,14441118,43,2,Silverstone,17965.593693606555,0.9958005859403513,1029,1.0,102.9,0.0,0.0
2746,14441508,43,0,Monza,17779.576762661338,0.995845200514676,933,1.0,93.30000000000001,0.0,0.0
2747,14442855,43,0,Monza,6262.276848670561,0.41767759071383886,449,0.0,nan,1.0,0.0
2748,14443728,43,1,Melbourne,16041.060178086162,0.99526521338516,975,1.0,97.5,0.0,0.0
2749,14444181,43,2,Silverstone,17828.829950407147,0.9954335437704294,1021,1.0,102.10000000000001,0.0,0.0
2750,14445642,43,0,Monza,17718.962761059403,0.995513366380134,929,1.0,92.9,0.0,0.0
2751,14446674,43,1,Melbourne,16272.022014200687,0.9953313774689547,982,1.0,98.2,0.0,0.0
2752,14447325,43,2,Silverstone,17899.424511544406,0.9951390888785964,1048,1.0,104.80000000000001,0.0,0.0
2753,14448453,43,0,Monza,17842.180040962994,0.9957281098677099,937,1.0,93.7,0.0,0.0
2754,14448921,43,0,Monza,1979.3559147268534,0.14889269015360843,156,0.0,nan,1.0,0.0
2755,14449587,43,1,Melbourne,16086.585313975811,0.9950988586326943,971,1.0,97.10000000000001,0.0,0.0
2756,14450394,43,2,Silverstone,17879.941493317485,0.9961632942319356,1023,1.0,102.30000000000001,0.0,0.0
2757,14451672,43,0,Monza,17711.943125576712,0.9958562054332422,917,1.0,91.7,0.0,0.0
2758,14452479,43,1,Melbourne,16166.163160689175,0.9957256896062214,964,1.0,96.4,0.0,0.0
2759,14453496,43,2,Silverstone,17896.302516542375,0.9952196077761307,1034,1.0,103.4,0.0,0.0
2760,14454225,43,0,Monza,14529.469470918179,0.8969797949695126,851,0.0,nan,1.0,0.0
2761,14455332,43,0,Monza,5484.392622902989,0.35608678251093284,369,0.0,nan,1.0,0.0
2762,14455359,43,1,Melbourne,16187.050268910825,0.9951075898958414,960,1.0,96.0,0.0,0.0
2763,14455686,43,0,Monza,1200.1019073724747,0.09984745749276416,118,0.0,nan,1.0,0.0
2764,14456133,43,0,Monza,1546.416094519198,0.12122212951667578,149,0.0,nan,1.0,0.0
2765,14456604,43,1,Melbourne,5850.066966235638,0.4277935365430777,415,0.0,nan,1.0,0.0
2766,14456607,43,2,Silverstone,18022.36746906489,0.9957143956757101,1037,1.0,103.7,0.0,0.0
2767,14458956,43,0,Monza,17693.26859487593,0.996193109841568,941,1.0,94.10000000000001,0.0,0.0
2768,14459520,43,1,Melbourne,16235.79561970383,0.9950927536597816,972,1.0,97.2,0.0,0.0
2769,14459718,43,2,Silverstone,17991.9368192181,0.9956432910402104,1037,1.0,103.7,0.0,0.0
2770,14461782,43,0,Monza,17878.74231634289,0.9955758804314333,942,1.0,94.2,0.0,0.0
2771,14462439,43,1,Melbourne,16250.422771081328,0.9958169647106764,973,1.0,97.30000000000001,0.0,0.0
2772,14462841,43,2,Silverstone,17990.761532388628,0.9952096154908489,1041,1.0,104.10000000000001,0.0,0.0
2773,14464632,43,0,Monza,17790.636086151004,0.9960200827957789,950,1.0,95.0,0.0,0.0
2774,14465307,43,1,Melbourne,16290.463801026344,0.9955594961171912,956,1.0,95.60000000000001,0.0,0.0
